pi,mu,tau
0.13611325044009268,12.286820612405771,3.071273405411144
0.4045085393330247,11.278018700272458,4.607214031577119
0.09335766737088944,9.692044552212868,3.2098604147117737
0.03911823556075664,11.023526319693119,2.4938252142686994
0.5082855852972967,14.065042794715358,5.615704593995719
0.559207237408593,12.312837093099986,4.9610207935524
0.8117624473216628,13.01381041947867,6.935254746527674
0.9154227045888541,11.411884730869728,7.733201534149156
0.1885935867917804,10.044689122727458,3.5342329385270768
0.08557515802037828,10.24253418720386,1.926162850405156
0.4545983121189305,11.35926591884216,4.878708986642941
0.5012818002365407,12.654602566693718,5.0997568532397555
0.6749368597725336,10.74930805859339,5.254488058236253
0.5365041364723634,10.339962917852642,5.109898327961093
0.7458059409847065,11.231962452453269,6.153652625726876
0.7480722280390647,10.786720638136469,6.010326861346595
0.836892204416189,11.939960118155865,5.903793473331714
0.15742293239577843,11.408911546602058,3.2401240763837817
0.19493266173901241,11.843837237444394,3.5752405455503986
0.8403673819303569,12.021001800581734,6.112067777803866
0.3713162400692094,12.491037019644077,4.492654708032544
0.45868493575138164,12.822216321706426,4.679296979889428
0.44464491241265625,10.957971990166065,4.636004696180141
0.21113999872877487,10.73224395282693,3.5798718963712006
0.45501993522793327,11.130907212288525,5.619488724575161
0.35204611857318263,11.443848876026188,4.539727269952182
0.8242167546836678,13.178579911364832,6.368095909394604
0.42894601621433387,11.977540411839012,4.901685811217726
0.17270662153562,10.984388968919092,3.5895072443827245
0.8825268515619352,11.62787852573956,7.546290621349583
0.1791825316782864,9.378882413604732,3.083438900897371
0.009301652952897956,10.240745501132444,0.9011239277392229
0.7740725699011645,10.677032414970244,5.92228770038032
0.13888092361007842,11.94147939716599,3.543763407725832
0.8739342668412785,11.407801540636298,7.417632387962289
0.9249725239501727,11.933568857104625,6.679065524021623
0.6050425833272615,11.596322331692203,5.639366431975014
0.9718976369298458,13.66874451180476,7.8413987131757645
0.08000585840393257,10.773692001712844,2.9153784266812433
0.12054627519789664,10.299602728048427,3.0429009298522467
0.4042108525181556,12.1406619261141,4.654860965822864
0.06678583265401304,10.829225391857971,3.152331288660603
0.4769024962914996,10.754604710191858,3.782755404198374
0.4268274297499737,12.174630139902588,4.453678378812638
0.9767000097691769,14.664326201338396,8.993713500885013
0.21019532758902468,13.596011476275873,3.342488607464532
0.5834550406787304,11.533312285627526,5.045156524512866
0.6435493705292713,11.799706788536005,5.291223924361176
0.021667729765098908,10.997999025197979,1.7257987859575945
0.042335697939102225,9.243160718064438,1.5610011105623245
0.9564059153126155,13.22737308143676,8.166283284746479
0.8092821311827375,13.544506712833094,7.022318342628598
0.9659230794836968,13.711285951198105,7.938688180724024
0.11585085706350291,10.699710404983744,2.8150014624779787
0.4413878808474583,11.17293709530779,4.8375220445531895
0.8099071829088114,10.73179761992002,6.281628809462045
0.13423183364967933,12.076751946460544,3.4595646075631934
0.08094080967101788,11.007543327536144,2.1572438822113256
0.5715210656171322,11.113218090608672,4.8804819424450585
0.3619157514340906,10.502616362153855,4.704589377322808
0.7061856277835901,13.221973124618039,6.0565055138413495
0.1975484114028364,9.175218250125017,3.0108866654050908
0.5245604980777852,11.852233977376132,4.719939724308004
0.48587563390636296,12.327980601512113,4.931223083180818
0.6623417575774961,11.001863304841883,5.37031880952439
0.8533141774294644,12.761332530625024,5.925105298087309
0.1602647180736869,11.979592641126121,3.12915996238188
0.7006941344139707,9.694596157383218,5.4697030960056585
0.8666076160610251,11.2837075338199,7.144281050015104
0.8894358529555707,13.401246945247642,7.278852266763286
0.4920735522360928,9.990297767880788,4.175721422869075
0.2593607167377484,9.329592748351663,4.177581962212343
0.3132300423790235,10.986198500141064,4.385664932210133
0.9000318097030883,13.952683988571472,7.728299438949967
