X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,T,Y
-2.2548766616159273,-0.8864555697947403,1.6758194958007975,1.8950008642789866,2.1254930444787092,0.3552620456090336,-0.7588938535532879,0.8624282236506278,-0.7006727236195065,-1.292208371652243,0.0,10.525070302086132
-1.1349206080628842,1.1809797697944489,0.09253682357221965,-0.7424559376465123,0.5383968855025775,-1.5679925345012737,-0.3519920256098622,0.6309875002750611,0.9034257605858113,0.4006871127936215,0.0,12.074168298811985
0.6547826000273915,0.706519607107376,-0.2822227466341717,-0.7087198509011189,-1.524986844947921,0.5140933012058645,-0.29664784995159027,-0.5974679019201046,0.49180396685089006,-0.34223265715313905,1.0,14.954131305741255
-1.466255773316351,1.150792843956548,1.1252327903864254,0.9093161331337415,0.8411332850803156,-1.696430066820839,-2.0240994151292577,0.5009787233450381,-2.1495239083589848,0.33653428438420585,0.0,13.032530447371943
0.176729993676926,0.04088889404390217,-0.7601760258401082,0.673863781012916,0.7801297894671169,-0.2101035267100022,-3.63814118758693,-0.9060244007707432,0.8505688862720217,0.7310112225659866,1.0,13.786595084037124
0.07364778668444542,1.7387905372212031,-1.2334092732605155,-2.1806636835347524,-1.509099243543495,-0.5495324824225186,0.711983983607272,-0.04343888673563025,0.4923020689156532,1.0451227869709954,1.0,20.025762804461984
-1.558007910370844,0.14434793468885404,-1.4260372450708272,0.22292124859599283,-0.5353834076720291,0.4457513234149434,-0.23588424780332212,0.32426546232599024,0.7212480676665336,0.5202230885793474,1.0,19.962870340879988
0.502267661803692,0.7242763768190501,-1.4131997380538128,-1.2656489709283947,-1.7593589546575774,0.16843893603906124,-0.20209233205149024,-0.8068054488683905,2.00562079391592,1.9289230500343135,0.0,12.150800093188781
0.9024439946437217,0.8841007113736692,1.0180177494982594,0.8638520700998797,1.3904852125182132,-1.7628838899796222,-0.1360478929367397,1.4477960544927213,-1.1586665503235227,2.558291845589781,1.0,19.70194408317968
0.03865076550025193,1.5078568224553244,0.9871171111919183,1.0034161505392643,2.3467009308802638,-1.6615599764359736,-2.601971598345151,-1.2567590872223577,-0.4455059807284182,0.19847062376459068,0.0,11.659879774966463
-0.5201044643320527,0.4360594742970127,1.5254822818930016,1.340896754370863,1.158473467651564,-0.2262658452895474,1.5933399536522346,0.4597255328685328,-1.221178126194605,-0.32458941692264714,1.0,22.58707792288616
0.8172860554395289,1.895201489195243,-0.6742422012784224,-0.7201830470556018,-0.29947777289910815,-1.112923527621949,-1.7047509822945586,-0.9303241210497241,0.98246149862189,0.7008061125931999,1.0,20.290717547892474
0.7837403812114738,1.1919125632826686,0.6691505710701329,0.35521929477519004,-0.5141918178049081,-2.35546762627596,-1.7389632142798352,0.037233628396145746,-0.382391529608054,1.29191271562408,0.0,11.821960485779762
1.8524839562825883,-1.0907560505804006,0.19415247526039459,-0.58585684908229,-1.2479677704301255,-0.002526579153960151,1.48452930532601,-0.9411996728975718,0.727648326186886,-0.9445339283873877,0.0,11.1989550387176
0.957063970460701,-1.903970142772191,1.204583160068627,2.413342532438305,1.5126542938831509,-0.07817105701154736,0.7579936010946224,-0.012949479877470527,-3.0152093559821926,-0.533891210890423,0.0,12.286882640370012
0.7940756696944127,-1.9471681123388684,0.3997221787673073,1.8696615185962067,0.7227328015912039,1.618089215202462,3.5668316206767576,0.5374263119606967,-3.348430695790827,-0.538844095502457,0.0,13.479802736453202
0.22914304609816138,-1.0356567670147527,0.29067587061344036,0.6945958585987124,3.030069042610193,-1.0696564243674143,-1.8818234624607775,-0.38079244458685035,0.29338710278110636,0.038882686522181964,0.0,9.389668087829998
-0.628574108331112,-1.2897219509897329,-0.12897938308991252,1.7801159593936269,0.95639333587655,0.5367896754589381,-0.7328965416947715,-0.8222558067595098,-1.6196726026320285,-0.4166750190164269,0.0,11.992037195377547
-0.6004523311134775,-0.06819383713907012,-2.2422881503094754,-1.1041381886996042,-0.8223488773901844,1.9428255866049335,-0.3467577319796141,0.049022348065641874,3.3707696176144477,-1.3518754389691034,1.0,16.35245451110768
1.494524300391624,0.9211145726560214,-0.5835871730305083,-0.5549809436616426,-2.307842015396229,-0.5158422749526501,2.2573722633145747,0.31638462763193476,-0.613996682705534,1.3827993665644993,1.0,19.069234176933023
1.8079753961099256,0.20252867154716536,0.5294377022903303,0.2252607410940326,-1.667924960590578,0.09212301067135414,1.1450494721530462,1.2351161104446735,-0.36433297197773995,0.24946825566651842,1.0,19.09079466350115
-0.01974334616333706,1.5769019250147038,-0.7027912135831278,-0.7244043880270699,-1.3342575761188957,-0.8026022423585817,0.47691813277941614,-0.5097934986865482,-0.06093376663221604,0.11586464051527734,1.0,18.827605425328535
1.4073397706948785,0.013586132152194202,-0.12680993245592542,-0.7471004804717416,-1.4268148709929125,0.5664116379759596,-0.21045971955625253,-0.06863085997154561,2.2598484448113587,-0.10429409544429585,1.0,19.70823329836414
1.517026728512699,1.2295333515256779,-0.22460299162030495,-1.1774269857791386,-2.187845394981582,-0.12894625447662206,0.5643147731971248,0.009994239353221773,1.0201585686083339,-0.405112486685699,0.0,11.214692864424977
-0.26978722569354885,0.18389335620663205,-0.8726179030503307,-0.2496879275090741,-0.8102701963861401,0.06151017437265455,0.6935678582848483,0.7557873763546825,-0.6857379760909005,1.3475037477339087,1.0,20.055442596923942
-0.5982984467074659,-0.7258179483750871,1.0738890367044038,1.0015569231366521,-0.44353783974508953,1.1827248398765393,2.1218819232475923,1.1380555225920421,-2.7552287992378934,0.020992108307193558,1.0,21.42631207226749
0.5221641167453854,-0.3040911577194612,-0.13712299715339565,-1.1019300584320493,-0.8583515827350918,-0.17218958024657324,-0.1259569075658717,0.07108780854600583,1.5760152987366787,0.5184638353887416,0.0,9.529819342053912
