pi,mu,tau
0.2730164469937773,9.628729797617558,3.582834383618228
0.5179753754906645,9.341083478103167,4.700431860473288
0.9653943035901522,12.223221844601197,7.719719648982289
0.6188979761977799,12.23764808251677,5.5793516983695675
0.6332281952026043,11.119346985490527,5.770887953270979
0.5241058462760165,12.249477290245325,5.616558407717992
0.35790899908781576,11.76530800196655,4.607839313488349
0.9313423711158026,11.07763254612486,7.530486369679116
0.3941502999402053,11.402070135458562,4.332942958609542
0.7109388240326078,13.359087061161514,5.940300153303739
0.07092460319308731,10.276350495659159,2.3772092052596747
0.27857395327254797,10.619127386561507,3.8244258716008233
0.03904407540196096,10.886601375311203,1.9481992981863774
0.0821169366688596,11.690748198010057,2.492019000483873
0.8917782262341958,11.379561729739606,7.400793546467467
0.5595851021682093,11.422331486351696,5.38650419348799
0.599210069534695,11.283675714202602,5.523217961122294
0.6167115356535157,12.556283590338845,5.622016376276882
0.9753148496148518,13.087976875262267,8.20340247856202
0.9667646036774148,13.836194577797434,8.568632905185378
0.6934721486800068,11.79204497909557,5.483579262131934
0.7723250305600965,13.389472741685873,6.552704273848085
0.776418515882652,11.991914067041606,5.9881181271487645
0.9554785050605271,12.39876166722402,8.432532712182264
0.39884288088607917,11.848678415182615,3.9548917602357943
0.9889130538563419,13.67466096424206,10.016357772741957
0.8042881533824244,13.71588005503041,6.497010157545106
0.5423336537430969,10.687903532439247,4.263999081777667
0.5479943820417741,12.122699292364041,5.392724209983774
0.6992626892628809,12.185350809962651,5.39582058549823
0.7812171855745103,10.605226315606382,6.003146004995244
0.945558104542292,13.499559928759725,7.7705996169474645
0.19709298550673834,10.167875145555323,3.791634476068742
0.02354053692565952,11.029047046539706,2.266146126548456
0.20033825866927776,10.467711891317464,3.5176417341659563
0.07178394051335023,7.799486257606432,1.333154353901646
0.916901861798935,11.981700785932704,7.868400363233256
0.32983228160815586,12.594217911599685,4.02588875749407
0.9153171351529293,13.40092816237615,7.492186084740339
0.22431699636131358,11.43132783872321,3.7556650191936978
0.8118659611341454,13.448735877311936,6.953714383433218
0.8645384208992938,11.755591545072761,7.028910604971587
0.694705052006825,12.599791463346952,5.779840197505395
0.017923916630988076,9.900117474270164,0.8585767079339175
0.3584287839094266,10.694312457457618,4.857684584788808
0.33268320993838385,10.83925949619896,3.013377782225579
0.6279773931159526,10.987219960085651,5.7680977864724525
0.08916403538768213,9.998409377993166,3.36692237460126
0.7988209108093689,13.133931579265528,7.227922467673833
0.017045321083807664,11.3268279515775,1.5497584235865103
0.2597159209827162,12.082687447821243,4.179804287144121
0.4421408257228607,12.863987247800393,5.090125796944429
0.09007607145570337,9.78554203963333,2.260189675418972
0.34742243472640183,11.68361282207956,4.468855694017603
0.21776922301216556,9.939780450097835,3.612001458656056
0.7228474534136572,11.461408554109855,5.6310796614841925
0.2939134111614657,10.718097531148917,3.2498237615089534
0.21517194727576838,11.367395230210853,3.691543462208842
0.9666063054696468,13.451257166930548,7.52399235589469
0.8785286260146878,13.154007365433246,6.383804661808184
0.7587216827258244,10.243829528437441,5.654928455164222
0.22779504504861253,10.25327406064127,4.184289112230794
0.0634374066204301,11.830313325794677,2.472453932218258
0.47552631155845615,13.046531486808133,5.018224408921468
0.8008966343839246,11.765197107520855,6.075508305795485
0.9936539925066548,13.819725789904156,9.850899365761252
0.2458832372893489,10.348773126276965,3.403550306446866
0.10219606375873995,9.55494940083064,2.4602261065211737
0.27510543333477716,11.64305919937731,4.296214555692068
0.9330389794482641,14.097498379736397,8.05809632164015
0.4683480095826385,11.387116881750869,4.946195269874431
0.46070740444967,12.444052502004842,5.308350687924309
0.06452812018901424,9.113442979400034,2.3789080671759977
0.42260507116413765,10.35327278757217,4.219314172191279
0.29613699830050677,11.893425228273248,3.765079898473374
0.7677630900635325,10.701320003842383,6.7553374469676255
0.8558247897507335,12.356845126607778,6.052431304131602
0.7211962940305131,10.58306526938684,6.023965455211472
0.19949623630827917,10.502996332896817,3.146502821252067
0.20065500914804213,10.121542000904773,3.7530561618416205
0.05758389494579855,10.177227802290819,2.6184200451386506
0.005419298031615778,10.375729295053056,0.3055001915289639
0.06481731766326357,8.05736967638192,2.0246676763166986
0.9082264550129502,13.954794967393056,7.478382285961587
0.34904907194433626,11.4750130364319,4.578700976729576
0.13983382177248693,10.747877036737922,3.3013056974800743
0.24777984638646552,10.68021677031544,3.7771062661675616
0.1907552132901108,12.974057852109947,4.833145847946724
0.2205031829992875,11.800272669869221,3.9140182415489466
0.45243458361619654,11.93532518462509,4.409825921080968
0.9426130138558501,12.937044218727248,7.935039781676786
0.49699286243341834,11.996483470794793,4.431015181262145
0.4819886663824178,11.266434183790409,4.916545242429294
0.040560166859868664,10.998767444696462,2.4037272814517863
0.7083563130332793,13.522904475619358,6.544064071596468
0.8196283711785601,12.118052590228759,6.432686192852459
0.9631140555496853,12.300396154124014,7.9085092248751305
0.10856809344262473,11.108616484388936,2.4680202544769374
0.33821324221672705,11.60775513867121,4.03193917765669
0.19403193310705724,10.782590533803322,3.342004574929691
0.9227794259150585,14.392432031011845,7.80672406959305
0.7985707035279332,13.481646149965378,6.466351118598424
0.06185131180973211,11.368221909372672,2.325887552506901
0.4217019524020258,10.373417495159284,4.705441914609627
0.040155394181660524,9.507744750108985,1.370212115799947
0.992505236559596,13.321100769091492,9.154675936095776
0.13028855129968783,10.882824023891565,3.2435355039798845
0.7563064229152593,13.536179285523318,7.553158536903611
0.43627736021267355,12.837672111685558,4.567680526536222
0.6868429469175047,12.202757997803305,5.612301886199033
0.036233807988960864,8.356988736099025,2.276789511137668
0.5307744389215019,13.022337273236472,5.098268546578664
0.021310051889435393,12.680367299516364,1.8538729340106501
0.44966607810083076,10.278672745490283,4.801697773810697
