pi,mu,tau
0.37566082899768555,10.749912346698308,4.049855339943031
0.7312962371496429,10.672258383583252,5.65269834862158
0.4388919576798149,10.535755390236272,4.739996004355243
0.05911678625437213,10.664130990828856,2.18215651407934
0.6299685911525403,12.967090209515504,5.7914496583413815
0.7036687534176101,11.37469379127196,5.829993777944606
0.038032751948250475,9.183709341324704,1.6652475186857136
0.17604367492174353,11.02147190758751,3.5175883550848384
0.87541761892293,12.331765177547418,7.2878119086536
0.4159433897546118,12.153263795735128,4.637867308568886
0.4217762922098985,11.98357619080227,4.7828802451052566
0.2094014216828971,10.867266531934188,3.6440855231715465
0.06232203468899214,12.53801192977032,2.6953110522237953
0.536766491107073,11.246145169309884,5.104633643159737
0.20389658194085833,10.972337509999335,3.5587366083430467
0.502978514747925,12.860480609588475,5.37074568576565
0.6107505397060129,12.155237813165634,5.2651191410030025
0.539529731928876,10.939422739737157,5.128493843910875
0.01922744779123544,10.07369988380436,0.984873517996391
0.50788733415019,11.382222465597248,3.9949468032319757
0.7663307467611151,12.460843581545884,6.1573521124213935
0.1459129601718196,10.51622040020701,3.8877431116183514
0.5937078368129548,11.146113955543454,5.512750560957146
0.10391685198527574,10.280588056544381,2.6978224283846277
0.7945913968556177,12.859135600862643,6.35194124337632
0.09676336704778041,11.201100092402715,3.282705193892872
0.6013815056087713,12.065836935601082,5.327975405729358
0.11519295513337854,11.63165923500248,2.6252161760687303
0.4209794025028415,10.429936058829115,4.690026910923414
0.5452938856094601,11.771976486131669,5.3114539020265354
0.8143327428057654,13.093493047756981,6.749474507411422
0.4471921568604117,9.99792069085177,4.750724764635513
0.3751577776063052,10.519272118823608,4.466275184470411
0.3317834593957347,12.151271500779554,4.312693620612828
0.4214808251779888,10.12475206154457,4.187760206869191
0.2449995386190226,13.453239307178217,4.12032917651335
0.06617644439936776,12.866080098481419,2.5556767625438077
0.9081201511254849,12.08628776697911,7.603320341711799
0.6588967380844505,10.086862977030439,5.50341540987552
0.9110429763321867,12.054730418293634,7.639604446982511
0.2427153046128822,10.600290286744965,3.3422402915485807
0.5097073373945399,12.668120393808783,5.026497760172623
0.9404262390625561,13.467563092806063,7.514747697250022
0.5943210458684899,10.41300115219226,4.999219893929158
0.6263883024058824,10.97470149976686,4.900514232172367
0.7336176937955559,11.80875213931707,6.23720184425564
0.8419675136055479,11.543596427409824,6.588071936315227
0.9600243100978454,12.764612287310692,8.003491634106595
0.13561769901824255,12.924823145836891,3.7982862811473255
0.166142373521602,10.948508132762651,3.998250951032761
0.8225739767501236,11.71524839955652,6.415848855969759
0.6502893371167742,11.16799058048981,5.448933448708419
0.7626233890648275,13.124568107760675,6.091144686408569
0.018948463039556933,11.276172834554727,1.3591852817166081
0.21302466184954547,10.96432143269146,3.497461071997243
0.5778035512010548,11.235135618528993,4.672620635280262
0.6316595431693786,10.498839650705126,5.6276515855548
0.7425791059446177,13.72682070740202,6.854888139027686
0.42650671688360237,9.962225926639274,3.8891915639300487
0.3313342729423352,8.3855513643427,3.744309152129648
0.6293149215689672,11.520510920165254,5.447484943997231
0.6787238570608901,11.80175656251522,5.705886634932644
0.2386165145963582,12.657859930957567,4.642377323231421
0.12033885107189368,10.454887319408552,2.8499651032051716
0.08026259446796989,11.447795620347767,2.631378238011269
0.5016302460444684,13.191955728923725,5.482008947925777
0.7462560232795533,10.66946969528265,5.881447743797651
0.9206651683730762,11.839014737557555,7.7269028343123916
0.23845041893703145,10.498858485666116,3.8416356000606102
0.8511860237984168,12.232928905175065,6.776747290458063
